,num,ra,dec,Rmag,redshift,ra_galex,dec_galex,fuv_mag,nuv_mag,fuv_magerr,nuv_magerr,fuv_flux,nuv_flux,fuv_fluxerr,nuv_fluxerr,angularsep
18,51,13.49064,-28.41398,21.28,0.62989,13.4926732305517,-28.4147754527793,-999.0,22.30887,-999.0,0.4557257,-999.0,4.329625,-999.0,1.81687,7.045992436313192
19,55,13.5805,-28.43802,20.55,0.44889,13.5683806384887,-28.431562841227,-999.0,21.74268,-999.0,0.47128,-999.0,7.293375,-999.0,3.165029,44.85901190760514
20,57,13.57522,-28.43688,20.89,0.21729,13.5683806384887,-28.431562841227,-999.0,21.74268,-999.0,0.47128,-999.0,7.293375,-999.0,3.165029,28.89969791107119
21,58,13.5673,-28.38054,21.4,0.63131,13.5764533845611,-28.3896380111013,-999.0,22.16373,-999.0,0.4310407,-999.0,4.948873,-999.0,1.964241,43.74006130547643
22,59,13.56647,-28.39309,22.16,0.89,13.5606626211798,-28.394489573664,20.01939,19.91241,0.1953644,0.1269312,35.66522,39.3583,6.415944,4.600179,19.069180578154338
23,61,13.56739,-28.43768,21.52,0.48582,13.5683806384887,-28.431562841227,-999.0,21.74268,-999.0,0.47128,-999.0,7.293375,-999.0,3.165029,22.243950199804765
24,62,13.52963,-28.35402,0.0,0.32338,13.5295985779066,-28.3596835802807,-999.0,21.89519,-999.0,0.4236734,-999.0,6.33757,-999.0,2.472431,20.38913201864967
25,66,13.54741,-28.40509,24.63,0.44613,13.5375564242599,-28.4029858561987,-999.0,22.45016,-999.0,0.5138618,-999.0,3.801349,-999.0,1.798681,32.108778856176066
26,67,13.54758,-28.42003,22.36,0.52542,13.5484394195987,-28.4224141830716,-999.0,22.06264,-999.0,0.5254802,-999.0,5.431808,-999.0,2.628276,9.00404306384257
27,68,13.54207,-28.39949,0.0,0.11682,13.5404722735861,-28.3982863819147,-999.0,21.32662,-999.0,0.315424,-999.0,10.69922,-999.0,3.107543,6.661452724144548
28,69,13.54207,-28.39949,0.0,0.82624,13.5404722735861,-28.3982863819147,-999.0,21.32662,-999.0,0.315424,-999.0,10.69922,-999.0,3.107543,6.661452724144548
29,70,13.52947,-28.37514,22.58,0.98172,13.5380543173577,-28.3834546228873,21.63759,-999.0,0.4605617,-999.0,8.034657,-999.0,3.407417,-999.0,40.43804634244681
30,71,13.53075,-28.41769,22.16,0.29381,13.5244293521325,-28.4151000169588,-999.0,22.17334,-999.0,0.4727733,-999.0,4.905293,-999.0,2.135443,22.078150541564032
31,72,13.52818,-28.41987,23.71,1.0,13.5244293521325,-28.4151000169588,-999.0,22.17334,-999.0,0.4727733,-999.0,4.905293,-999.0,2.135443,20.878202823149394
32,73,13.52497,-28.40487,22.46,0.63179,13.5244293521325,-28.4151000169588,-999.0,22.17334,-999.0,0.4727733,-999.0,4.905293,-999.0,2.135443,36.86782845785337
33,77,13.50562,-28.43248,23.24,0.96342,13.4988558592735,-28.4277831400267,-999.0,21.83341,-999.0,0.5039114,-999.0,6.708634,-999.0,3.112852,27.284971397330235
34,79,13.48659,-28.38827,24.79,0.29317,13.4875342155354,-28.4020200915406,-999.0,22.72675,-999.0,0.5368448,-999.0,2.946444,-999.0,1.456522,49.59056386265455
35,80,13.49205,-28.40422,21.95,0.62787,13.4935822379434,-28.4046865275831,-999.0,21.51079,-999.0,0.3604291,-999.0,9.029878,-999.0,2.996898,5.13444246867386
36,83,13.54474,-28.37028,23.13,0.628,13.5449151684792,-28.3782743142547,19.75352,19.20278,0.174327,0.09215275,45.5611,75.66402,7.313566,6.420486,28.784879324249978
37,84,13.54516,-28.39761,23.32,1.046,13.5404722735861,-28.3982863819147,-999.0,21.32662,-999.0,0.315424,-999.0,10.69922,-999.0,3.107543,15.043447987861414
38,85,13.53755,-28.38375,23.21,0.979,13.5380543173577,-28.3834546228873,21.63759,-999.0,0.4605617,-999.0,8.034657,-999.0,3.407417,-999.0,1.9188677190683596
39,86,13.53298,-28.3665,23.75,0.1265,13.5295985779066,-28.3596835802807,-999.0,21.89519,-999.0,0.4236734,-999.0,6.33757,-999.0,2.472431,26.775184635893964
40,87,13.52876,-28.37394,23.12,1.102,13.5380543173577,-28.3834546228873,21.63759,-999.0,0.4605617,-999.0,8.034657,-999.0,3.407417,-999.0,45.16494160119638
41,89,13.52628,-28.40238,22.79,0.6879,13.5375564242599,-28.4029858561987,-999.0,22.45016,-999.0,0.5138618,-999.0,3.801349,-999.0,1.798681,35.775090039933836
42,91,13.50394,-28.36725,23.17,0.688,13.5041282432428,-28.3556554655055,-999.0,22.31343,-999.0,0.5875947,-999.0,4.311502,-999.0,2.332795,41.74458379113443
43,93,13.50662,-28.43862,23.46,0.2885,13.4988558592735,-28.4277831400267,-999.0,21.83341,-999.0,0.5039114,-999.0,6.708634,-999.0,3.112852,46.10998613669727
44,96,13.48804,-28.40045,23.27,0.7741,13.4875342155354,-28.4020200915406,-999.0,22.72675,-999.0,0.5368448,-999.0,2.946444,-999.0,1.456522,5.874875767852306
45,97,13.4859,-28.42946,23.97,0.436,13.4786502975782,-28.4280997667502,-999.0,21.70958,-999.0,0.3412842,-999.0,7.519138,-999.0,2.36295,23.468215762755555
46,102,13.46641,-28.36623,23.61,0.5133,13.4622757582966,-28.3671972285535,-999.0,22.75472,-999.0,0.7056196,-999.0,2.871513,-999.0,1.865742,13.55115593822712
47,106,13.46003,-28.39164,22.89,0.6436,13.4706769400791,-28.3908393581283,-999.0,22.04547,-999.0,0.4404276,-999.0,5.51839,-999.0,2.237984,33.841790092466326
48,107,13.46054,-28.42475,23.33,1.022,13.470074724243,-28.4199377095691,-999.0,22.21463,-999.0,0.4734981,-999.0,4.722255,-999.0,2.058912,34.80544713908003
49,109,13.45555,-28.41175,0.0,0.8266,13.4648079779311,-28.4052207938936,-999.0,22.57185,-999.0,0.5824109,-999.0,3.398274,-999.0,1.822461,37.57490439463117
50,110,13.45114,-28.392,23.1,0.797,13.4467515630067,-28.3946552503701,19.54555,19.05549,0.1520976,0.07734039,55.17986,86.6566,7.728105,6.171321,16.86783860773248
51,111,13.45428,-28.44966,22.75,0.6096,13.4472542780753,-28.4613413278997,-999.0,22.64549,-999.0,0.5911726,-999.0,3.175424,-999.0,1.728567,47.570133785110116
52,112,13.4549,-28.44951,22.51,0.8366,13.463319133903,-28.4606892295785,19.55081,19.955,0.158948,0.1270444,54.91329,37.84432,8.037164,4.427174,48.26754897677259
53,113,13.45126,-28.43824,22.98,1.301,13.45150827943,-28.4324692158982,-999.0,22.48139,-999.0,0.5182489,-999.0,3.693558,-999.0,1.762599,20.789685278881333
54,114,13.45027,-28.44664,23.24,1.214,13.45150827943,-28.4324692158982,-999.0,22.48139,-999.0,0.5182489,-999.0,3.693558,-999.0,1.762599,51.165195900532765
55,115,13.44752,-28.43847,21.17,0.6886,13.45150827943,-28.4324692158982,-999.0,22.48139,-999.0,0.5182489,-999.0,3.693558,-999.0,1.762599,25.021741829908883
56,117,13.4376,-28.38722,21.79,0.4479,13.4450751703244,-28.3797011172433,-999.0,22.60629,-999.0,0.5306217,-999.0,3.29218,-999.0,1.608565,35.961206005849526
57,118,13.43429,-28.37071,21.99,0.688,13.4384461460004,-28.371584127052,-999.0,22.47854,-999.0,0.6716206,-999.0,3.703254,-999.0,2.290222,13.53587045925552
58,120,13.43749,-28.45215,21.71,0.5585,13.4472542780753,-28.4613413278997,-999.0,22.64549,-999.0,0.5911726,-999.0,3.175424,-999.0,1.728567,45.27630212182378
59,121,13.43548,-28.45206,23.42,0.8823,13.4472542780753,-28.4613413278997,-999.0,22.64549,-999.0,0.5911726,-999.0,3.175424,-999.0,1.728567,50.05169516137834
60,123,13.47871,-28.3861,22.07,0.64035,13.4706769400791,-28.3908393581283,-999.0,22.04547,-999.0,0.4404276,-999.0,5.51839,-999.0,2.237984,30.632710270693355
61,127,13.464,-28.44285,22.65,0.5583,13.45150827943,-28.4324692158982,-999.0,22.48139,-999.0,0.5182489,-999.0,3.693558,-999.0,1.762599,54.40862434083984
62,128,13.45822,-28.39604,0.0,0.18642,13.4467515630067,-28.3946552503701,19.54555,19.05549,0.1520976,0.07734039,55.17986,86.6566,7.728105,6.171321,36.659620412012224
63,132,13.4443,-28.37561,20.17,0.2934,13.4470407185508,-28.3772441806641,-999.0,22.59411,-999.0,0.4996902,-999.0,3.329333,-999.0,1.531892,10.486709057654076
64,134,13.44588,-28.42924,20.9,0.4191,13.45150827943,-28.4324692158982,-999.0,22.48139,-999.0,0.5182489,-999.0,3.693558,-999.0,1.762599,21.275069760751578
65,135,13.43624,-28.38396,0.0,0.69039,13.4285764277337,-28.3805395189297,-999.0,22.34551,-999.0,0.4979788,-999.0,4.185945,-999.0,1.91944,27.217373613919232
66,137,13.43321,-28.38882,0.0,0.29502,13.4285764277337,-28.3805395189297,-999.0,22.34551,-999.0,0.4979788,-999.0,4.185945,-999.0,1.91944,33.22631395489681
67,138,13.43693,-28.44907,21.53,0.55962,13.4472542780753,-28.4613413278997,-999.0,22.64549,-999.0,0.5911726,-999.0,3.175424,-999.0,1.728567,54.94895391753759
68,141,13.50833,-28.38424,21.0,0.29477,13.4882921962302,-28.3740332823152,-999.0,22.62969,-999.0,0.5434973,-999.0,3.221977,-999.0,1.612464,73.33609283132493
69,149,13.55563,-28.40617,20.49,0.43607,13.560671257771,-28.4167477725333,-999.0,21.70048,-999.0,0.3570176,-999.0,7.582391,-999.0,2.492676,41.29030832981608
70,151,13.54459,-28.38795,22.23,0.49762,13.5448253545026,-28.3887398295842,-999.0,22.45693,-999.0,0.4845735,-999.0,3.777699,-999.0,1.68561,2.9394640643191754
71,152,13.55109,-28.39275,22.43,0.1304,13.5448253545026,-28.3887398295842,-999.0,22.45693,-999.0,0.4845735,-999.0,3.777699,-999.0,1.68561,24.53669686024553
72,156,13.54798,-28.37027,21.73,0.18348,13.5449151684792,-28.3782743142547,19.75352,19.20278,0.174327,0.09215275,45.5611,75.66402,7.313566,6.420486,30.406865565144702
73,160,13.47803,-28.38478,22.81,0.20323,13.4706769400791,-28.3908393581283,-999.0,22.04547,-999.0,0.4404276,-999.0,5.51839,-999.0,2.237984,31.908649277461443
74,161,13.48144,-28.39336,21.92,0.44612,13.4706769400791,-28.3908393581283,-999.0,22.04547,-999.0,0.4404276,-999.0,5.51839,-999.0,2.237984,35.273486028067154
75,164,13.48628,-28.4112,21.83,0.4369,13.4832181005554,-28.4138619235707,-999.0,22.41085,-999.0,0.4801437,-999.0,3.94149,-999.0,1.742617,13.631836418947241
76,171,13.45904,-28.41023,20.9,0.53328,13.4648079779311,-28.4052207938936,-999.0,22.57185,-999.0,0.5824109,-999.0,3.398274,-999.0,1.822461,25.66670560531898
77,178,13.53943,-28.41253,19.41,0.44596,13.5375564242599,-28.4029858561987,-999.0,22.45016,-999.0,0.5138618,-999.0,3.801349,-999.0,1.798681,34.8673479650793
78,179,13.55183,-28.42207,22.07,0.46721,13.5484394195987,-28.4224141830716,-999.0,22.06264,-999.0,0.5254802,-999.0,5.431808,-999.0,2.628276,10.806086860184076
79,181,13.52415,-28.3666,20.62,0.29389,13.5295985779066,-28.3596835802807,-999.0,21.89519,-999.0,0.4236734,-999.0,6.33757,-999.0,2.472431,30.29653802078833
80,182,13.55471,-28.39884,20.21,0.44675,13.5606626211798,-28.394489573664,20.01939,19.91241,0.1953644,0.1269312,35.66522,39.3583,6.415944,4.600179,24.508010975377807
81,183,13.56937,-28.41292,22.37,0.43523,13.560671257771,-28.4167477725333,-999.0,21.70048,-999.0,0.3570176,-999.0,7.582391,-999.0,2.492676,30.79758321843145
82,184,13.56618,-28.39295,0.0,0.07428,13.5606626211798,-28.394489573664,20.01939,19.91241,0.1953644,0.1269312,35.66522,39.3583,6.415944,4.600179,18.331081180737954
83,185,13.54026,-28.35512,20.8,0.20313,13.5295985779066,-28.3596835802807,-999.0,21.89519,-999.0,0.4236734,-999.0,6.33757,-999.0,2.472431,37.559154454386196
84,186,13.57899,-28.39945,20.89,0.60118,13.5697182100281,-28.4020923476443,-999.0,22.36525,-999.0,0.5144485,-999.0,4.110538,-999.0,1.947201,30.863573266396717
85,187,13.56912,-28.37923,22.24,0.51405,13.5764533845611,-28.3896380111013,-999.0,22.16373,-999.0,0.4310407,-999.0,4.948873,-999.0,1.964241,44.083724278766184
86,188,13.49494,-28.41673,21.11,0.36317,13.4926732305517,-28.4147754527793,-999.0,22.30887,-999.0,0.4557257,-999.0,4.329625,-999.0,1.81687,10.050998239182684
87,189,13.47585,-28.39828,20.78,0.29694,13.4706769400791,-28.3908393581283,-999.0,22.04547,-999.0,0.4404276,-999.0,5.51839,-999.0,2.237984,31.398955269029557
88,191,13.48065,-28.41647,21.62,0.63716,13.4832181005554,-28.4138619235707,-999.0,22.41085,-999.0,0.4801437,-999.0,3.94149,-999.0,1.742617,12.420678282918105
89,192,13.47015,-28.4109,20.5,0.4075,13.4648079779311,-28.4052207938936,-999.0,22.57185,-999.0,0.5824109,-999.0,3.398274,-999.0,1.822461,26.535585787545823
90,193,13.46413,-28.41636,21.25,0.2941,13.470074724243,-28.4199377095691,-999.0,22.21463,-999.0,0.4734981,-999.0,4.722255,-999.0,2.058912,22.80703929560126
91,194,13.45989,-28.42263,23.21,0.532,13.470074724243,-28.4199377095691,-999.0,22.21463,-999.0,0.4734981,-999.0,4.722255,-999.0,2.058912,33.67096506837828
92,196,13.45574,-28.4267,23.17,0.6482,13.45150827943,-28.4324692158982,-999.0,22.48139,-999.0,0.5182489,-999.0,3.693558,-999.0,1.762599,24.71514048418089
93,197,13.48752,-28.36655,21.84,0.46922,13.4882921962302,-28.3740332823152,-999.0,22.62969,-999.0,0.5434973,-999.0,3.221977,-999.0,1.612464,27.050633026525055
94,198,13.5145,-28.36144,21.55,0.44658,13.5041282432428,-28.3556554655055,-999.0,22.31343,-999.0,0.5875947,-999.0,4.311502,-999.0,2.332795,38.90069485488977
95,204,13.46638,-28.38775,21.26,0.44855,13.4706769400791,-28.3908393581283,-999.0,22.04547,-999.0,0.4404276,-999.0,5.51839,-999.0,2.237984,17.575186321408367
96,205,13.469,-28.39166,21.86,0.68833,13.4706769400791,-28.3908393581283,-999.0,22.04547,-999.0,0.4404276,-999.0,5.51839,-999.0,2.237984,6.077270639494398
97,210,13.51326,-28.4002,19.3,0.29316,13.5244293521325,-28.4151000169588,-999.0,22.17334,-999.0,0.4727733,-999.0,4.905293,-999.0,2.135443,64.2505956251203
98,214,13.5485,-28.42296,19.8,0.29266,13.5484394195987,-28.4224141830716,-999.0,22.06264,-999.0,0.5254802,-999.0,5.431808,-999.0,2.628276,1.9742797478453569
99,218,13.54348,-28.4349,21.27,0.438,13.5426368011134,-28.4355063238924,-999.0,21.88143,-999.0,0.3986853,-999.0,6.418395,-999.0,2.35628,3.4481340711994752
100,221,13.49794,-28.46295,21.71,0.50376,13.4939062547521,-28.4728670083685,-999.0,22.47713,-999.0,0.5523269,-999.0,3.708066,-999.0,1.885879,37.91488552986056
101,222,13.48176,-28.46846,19.36,0.29452,13.4781186764135,-28.4696685392207,-999.0,21.89722,-999.0,0.386736,-999.0,6.325748,-999.0,2.252665,12.317544496728253
102,223,13.51633,-28.46253,20.5,0.56082,13.5313961839367,-28.4685462592281,-999.0,22.86831,-999.0,0.6207797,-999.0,2.586285,-999.0,1.478373,52.369614754348966
103,226,13.5321,-28.46517,22.4,1.00453,13.5313961839367,-28.4685462592281,-999.0,22.86831,-999.0,0.6207797,-999.0,2.586285,-999.0,1.478373,12.356939305420278
104,227,13.53192,-28.46594,22.47,1.00404,13.5313961839367,-28.4685462592281,-999.0,22.86831,-999.0,0.6207797,-999.0,2.586285,-999.0,1.478373,9.527854311395922
105,231,13.5093,-28.37683,19.65,0.29279,13.4882921962302,-28.3740332823152,-999.0,22.62969,-999.0,0.5434973,-999.0,3.221977,-999.0,1.612464,67.29894398421725
106,233,13.50526,-28.39335,20.91,0.63909,13.4935822379434,-28.4046865275831,-999.0,21.51079,-999.0,0.3604291,-999.0,9.029878,-999.0,2.996898,55.074059503248684
107,234,13.55956,-28.41889,19.51,0.46605,13.560671257771,-28.4167477725333,-999.0,21.70048,-999.0,0.3570176,-999.0,7.582391,-999.0,2.492676,8.476723650617666
108,235,13.49913,-28.4367,21.0,0.29384,13.4933034811481,-28.4314357178112,-999.0,20.68165,-999.0,0.1951676,-999.0,19.37938,-999.0,3.482715,26.4457570818666
109,236,13.56045,-28.42594,21.68,0.32076,13.5602491423087,-28.4277585921039,-999.0,22.18254,-999.0,0.4448439,-999.0,4.863866,-999.0,1.992322,6.577741569886358
110,237,13.56496,-28.42859,21.54,0.4364,13.5602491423087,-28.4277585921039,-999.0,22.18254,-999.0,0.4448439,-999.0,4.863866,-999.0,1.992322,15.211440265789534
